age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
40,7,341960,10,16,2,10,5,4,0,7551,0,47,39,0
23,0,79752,15,10,4,0,3,4,0,0,0,34,39,1
35,4,61344,15,10,2,12,0,4,1,0,0,44,39,1
37,4,277347,15,10,2,3,0,4,1,0,0,47,39,1
30,4,101267,11,9,2,11,0,4,1,0,0,40,39,1
38,2,203107,9,13,0,10,1,4,1,0,0,40,39,1
26,0,103593,9,13,3,0,1,4,0,0,0,11,24,1
36,2,203127,9,13,0,10,1,4,1,0,0,46,39,1
45,4,149695,11,9,2,14,0,4,1,0,0,48,39,1
44,4,124800,0,6,2,14,0,4,1,0,0,61,39,1
43,4,133400,0,6,0,7,1,4,1,0,0,39,39,1
27,4,179464,15,10,4,14,3,4,0,0,0,40,39,1
25,4,255474,9,13,4,1,1,4,0,0,0,40,39,1
40,6,229742,11,9,2,3,0,4,1,0,0,40,29,1
32,7,282705,15,10,4,8,1,2,1,0,0,27,39,1
25,4,130012,1,7,4,7,2,4,1,0,0,40,39,1
38,4,211485,15,10,0,4,1,4,1,0,2000,54,39,1
46,4,200187,0,6,2,3,0,4,1,0,0,42,39,0
45,4,121357,9,13,2,10,0,4,1,0,0,72,5,0
39,4,185601,15,10,2,7,0,4,1,0,0,47,33,1
29,4,119590,15,10,4,13,3,4,1,0,0,37,39,1
25,7,124983,9,13,4,10,3,4,0,0,0,29,39,1
27,4,189854,2,8,4,8,1,4,1,0,0,44,39,1
48,4,143096,10,16,2,10,0,1,1,0,2000,40,5,0
29,4,129914,0,6,0,12,3,4,0,0,0,37,39,1
43,0,189578,12,14,2,0,5,4,0,0,0,12,39,1
25,4,124159,15,10,4,1,3,4,0,0,0,40,39,1
47,4,114773,11,9,0,8,3,4,0,0,0,33,39,1
37,4,179296,11,9,2,6,0,4,1,0,0,39,39,1
42,4,302090,8,11,0,3,1,4,0,0,0,40,39,1
32,4,234660,8,11,2,3,0,4,1,0,0,43,34,1
49,4,110773,9,13,2,4,0,4,1,0,0,50,39,0
34,4,382848,7,12,2,4,0,4,1,0,0,43,39,0
36,6,408472,11,9,2,4,0,4,1,0,0,46,39,1
31,5,243165,11,9,2,12,0,4,1,0,0,45,39,0
48,4,105450,9,13,6,3,4,2,0,6497,0,38,39,1
36,4,98220,11,9,0,12,4,4,0,0,0,30,39,1
32,4,45415,9,13,4,3,1,4,1,0,0,70,39,1
48,4,347512,9,13,2,4,0,4,1,0,0,54,39,0
47,4,619481,11,9,0,8,3,2,0,0,0,40,39,1
24,4,99237,1,7,4,8,1,4,0,0,0,23,39,1
22,4,316784,15,10,2,8,0,4,1,0,0,32,39,1
29,4,100107,15,10,4,8,3,4,0,0,0,15,39,1
43,4,56317,11,9,4,7,1,4,1,0,0,36,39,1
37,4,72812,9,13,4,8,1,4,0,0,0,21,39,1
32,4,167311,8,11,0,3,1,4,1,0,0,42,39,1
36,4,187216,11,9,4,9,1,4,0,0,0,37,15,1
31,4,359103,15,10,4,4,1,4,0,0,0,37,39,1
32,6,190097,12,14,4,4,1,2,0,0,0,61,39,0
24,4,125012,9,13,3,1,3,2,0,0,0,22,39,1
53,1,454424,9,13,2,4,0,4,1,0,0,31,34,1
23,4,237059,15,10,0,8,3,2,1,0,0,32,39,1
39,5,154642,11,9,0,3,4,4,1,0,0,60,39,1
26,4,196280,9,13,4,12,1,4,0,0,0,31,39,1
35,4,109798,15,10,0,3,4,4,1,0,0,40,39,1
63,4,77884,8,11,2,12,0,1,1,0,0,40,31,1
25,6,375302,15,10,4,10,1,1,1,0,0,39,39,1
54,4,270446,11,9,0,4,4,4,0,0,0,40,39,1
37,4,202648,15,10,4,12,1,4,1,0,0,40,39,1
54,4,204363,14,15,2,4,0,4,1,0,2000,56,13,0
46,4,270537,11,9,5,8,1,4,0,0,0,24,37,1
32,1,44777,11,9,5,7,1,2,1,0,0,46,39,1
37,2,282747,8,11,0,4,3,4,1,0,0,41,39,1
56,4,223646,11,9,4,8,1,2,0,0,0,46,39,1
33,4,113846,15,10,2,3,0,4,1,0,0,44,29,1
35,2,339762,11,9,5,4,1,2,1,0,0,40,39,1
41,4,174202,11,9,0,6,4,4,1,0,0,40,39,1
29,4,303439,8,11,4,4,1,4,0,0,0,40,39,1
31,4,69750,11,9,2,4,5,4,0,0,0,45,39,1
35,4,95425,15,10,2,14,0,4,1,0,0,54,39,1
48,4,186946,11,9,2,3,5,4,0,7595,0,51,39,0
32,4,226996,11,9,4,3,1,4,1,0,0,41,39,1
23,1,215882,15,10,4,1,3,4,0,0,0,27,39,1
45,1,377259,14,15,2,10,0,4,1,0,2000,45,39,0
49,4,235676,15,10,2,12,5,4,0,0,0,41,39,0
22,4,172198,15,10,4,6,4,4,1,0,0,44,39,1
31,2,286105,11,9,4,14,4,2,0,0,0,38,39,1
33,4,46715,9,13,4,1,1,4,0,0,0,36,39,1
47,6,195826,15,10,0,3,1,4,1,0,0,43,39,1
33,4,108469,15,10,2,4,0,4,1,0,0,45,39,1
34,7,173785,15,10,0,10,4,4,0,0,0,35,39,1
36,4,51189,8,11,0,1,4,4,0,0,0,39,39,1
35,4,49587,11,9,2,4,0,4,1,0,0,31,39,1
20,4,307737,11,9,4,12,3,4,1,0,0,20,39,1
37,4,61343,15,10,2,12,0,4,1,0,0,52,39,1
27,4,175102,11,9,2,14,0,4,1,0,0,39,39,1
36,4,103448,9,13,5,10,4,4,1,0,0,42,39,1
31,4,137442,11,9,2,7,0,4,1,0,0,40,39,0
28,4,276400,11,9,4,10,1,4,0,0,0,42,39,1
31,4,173858,11,9,2,7,2,1,1,0,2000,40,19,1
43,2,124809,2,8,2,3,0,4,1,0,0,59,39,1
38,4,166581,11,9,4,4,3,4,0,0,0,40,39,1
29,4,112410,15,10,4,6,1,4,1,0,0,35,37,1
52,4,291764,9,13,2,4,0,4,1,0,0,43,39,0
36,4,119489,15,10,4,4,3,4,0,221,0,37,39,1
42,2,150538,12,14,2,10,0,4,1,0,0,46,36,1
52,4,221473,9,13,2,12,0,4,1,0,0,40,39,1
46,4,194743,15,10,2,14,0,4,1,0,0,53,39,1
50,0,249985,9,13,2,0,0,4,1,9282,0,45,39,0
36,4,162608,11,9,0,1,4,4,0,0,0,40,39,1
33,4,224893,11,9,4,14,3,2,1,0,2000,33,39,1
30,4,173950,11,9,2,3,0,4,1,0,0,41,39,0
30,4,306826,7,12,2,6,0,4,1,0,0,39,28,1
39,4,326262,15,10,2,4,0,4,1,558,0,40,39,0
30,4,299721,11,9,2,6,0,2,1,0,0,30,39,1
41,4,177389,11,9,0,1,1,4,0,0,0,46,39,1
42,4,217036,11,9,2,12,0,4,1,0,0,47,39,1
21,4,173940,15,10,4,1,3,4,0,0,0,21,39,1
37,4,109624,9,13,2,10,5,4,0,0,0,29,39,0
37,4,112811,9,13,0,4,1,4,0,0,0,41,39,1
39,2,357173,7,12,0,10,1,4,1,0,0,56,39,1
61,4,125948,5,4,2,14,0,4,1,0,0,45,39,0
37,4,248445,11,9,0,6,2,4,1,0,0,46,14,1
19,0,80651,11,9,4,0,3,4,0,0,0,48,39,1
34,4,141118,12,14,0,10,3,4,0,0,0,58,39,0
43,4,267784,6,5,4,8,4,2,0,0,0,40,39,1
31,2,205638,12,14,4,10,1,4,1,0,0,37,39,1
72,6,117029,15,10,2,8,0,4,1,0,0,37,39,1
48,4,355978,12,14,2,4,0,4,1,0,0,40,39,1
65,1,149372,11,9,6,4,1,4,1,0,0,18,39,1
31,6,181485,9,13,4,12,1,2,1,0,0,40,39,0
43,6,200459,8,11,2,3,0,4,1,0,0,63,39,1
20,4,147373,0,6,4,10,3,3,0,0,0,25,39,1
68,4,157257,11,9,6,1,1,4,0,0,0,22,39,1
21,4,249906,15,10,4,8,3,4,1,0,0,30,39,1
31,4,187956,0,6,4,3,1,2,0,0,0,49,39,1
20,4,164390,11,9,4,8,3,2,1,0,0,40,39,1
27,4,385509,0,6,4,8,1,4,1,0,0,40,31,1
19,0,28415,15,10,4,0,3,4,0,0,0,40,39,1
50,4,178928,11,9,4,4,4,4,0,0,0,40,39,1
42,4,193658,11,9,2,7,0,4,1,0,0,40,39,1
18,4,193288,15,10,4,8,3,4,1,0,2000,20,39,1
31,4,129695,9,13,4,1,1,4,1,0,0,55,39,0
38,4,121726,9,13,0,4,1,4,1,0,0,53,39,0
45,7,114420,12,14,2,10,0,4,1,0,0,42,39,0
20,4,157571,15,10,4,6,1,4,1,0,0,40,39,1
28,4,114569,11,9,4,3,3,4,1,0,0,40,39,1
25,4,183576,1,7,4,3,3,4,1,0,0,40,39,1
28,4,189745,1,7,2,3,0,4,1,0,0,37,39,1
47,4,193883,5,4,2,3,0,4,1,0,0,45,23,1
46,4,188730,7,12,4,3,1,2,0,0,0,49,39,1
37,4,284373,11,9,2,4,0,4,1,0,0,47,39,0
34,0,242189,11,9,4,0,4,2,0,0,0,38,39,1
18,4,181582,15,10,4,1,3,4,1,0,0,32,39,1
58,4,107645,1,7,6,1,1,4,0,0,0,24,39,1
57,4,205409,11,9,2,7,0,4,1,0,0,40,39,1
39,4,244187,11,9,2,6,0,4,1,0,0,40,39,1
51,1,27164,11,9,2,13,0,4,1,0,0,40,39,1
37,5,29521,11,9,4,8,1,4,0,0,0,60,39,1
37,4,28570,11,9,4,6,3,4,1,0,0,53,39,1
35,4,167478,11,9,2,3,0,4,1,0,0,51,39,1
29,4,298635,9,13,4,12,1,1,1,0,0,42,35,1
42,5,128743,11,9,2,4,0,4,1,0,0,43,39,0
34,4,209691,8,11,2,10,0,4,1,3785,0,49,39,0
40,2,187006,11,9,0,11,4,4,0,0,0,40,39,1
33,6,67476,8,11,0,8,4,4,0,0,0,95,39,1
25,4,257562,5,4,2,3,0,4,1,0,0,40,26,1
42,4,58335,0,6,4,12,4,4,0,0,0,36,8,1
48,4,125892,11,9,2,12,0,4,1,0,0,42,39,1
34,4,636968,2,8,0,7,4,2,0,0,0,40,39,1
30,4,719001,0,6,4,7,3,4,1,0,0,35,39,1
34,4,109595,6,5,2,7,5,4,0,0,0,37,33,1
28,4,37328,15,10,4,1,3,4,1,0,0,48,39,1
46,6,255914,15,10,2,4,0,4,1,0,0,73,39,1
58,4,117526,15,10,2,10,0,4,1,4456,0,39,39,0
46,4,187498,11,9,2,3,0,4,1,5100,0,42,39,0
24,4,71369,15,10,4,10,1,4,0,0,0,36,39,1
70,0,91891,11,9,2,0,0,4,1,0,0,29,39,1
31,0,239102,9,13,4,0,1,4,1,0,0,22,39,1
46,4,358887,11,9,2,7,0,4,1,0,0,40,39,1
32,4,52370,7,12,0,13,3,4,0,0,2000,35,39,1
30,4,279771,15,10,2,7,5,4,0,7298,0,49,39,0
19,5,357221,0,6,4,8,3,4,1,0,0,17,39,1
44,2,174557,11,9,2,3,0,4,1,0,0,40,39,1
33,4,143012,15,10,2,1,5,4,0,3959,0,30,39,1
33,2,203030,11,9,4,1,3,4,1,0,0,45,39,1
27,4,376314,11,9,4,12,1,4,0,0,0,43,37,1
52,7,503238,9,13,2,10,0,1,1,12289,0,40,12,0
25,4,399075,11,9,4,6,1,2,1,0,0,32,39,1
37,4,98644,9,13,2,10,5,4,0,0,0,16,0,0
40,4,101154,11,9,0,10,1,4,0,4571,0,40,39,1
43,4,199023,11,9,2,1,0,4,1,0,0,53,39,0
26,4,192905,9,13,4,4,1,4,0,0,0,33,39,1
32,4,246439,11,9,4,5,1,4,1,0,0,40,39,1
53,4,22979,12,14,2,4,5,4,0,0,0,50,39,0
37,5,73460,9,13,6,10,4,4,0,0,0,40,39,1
42,5,34207,15,10,2,4,0,4,1,0,0,40,39,1
41,4,209406,15,10,2,3,0,4,1,0,2000,45,39,1
50,4,162157,11,9,2,14,0,4,1,0,0,43,39,1
41,4,180138,11,9,4,12,1,4,1,0,0,50,39,1
51,4,197186,11,9,2,4,0,4,1,0,0,40,39,1
24,4,373628,9,13,4,12,3,4,0,0,1000,34,39,1
22,4,187576,15,10,4,12,3,4,1,0,0,40,39,1
35,4,87936,15,10,4,13,3,4,1,0,0,47,39,1
49,1,307559,9,13,0,10,1,4,1,0,0,54,38,0
29,4,181924,11,9,2,7,0,4,1,4731,0,46,19,1
43,6,147151,11,9,2,7,0,4,1,0,0,30,39,1
39,4,203362,11,9,0,10,1,4,0,0,0,40,39,1
40,4,230142,11,9,4,4,4,4,0,0,0,32,39,1
39,4,142617,11,9,5,8,3,2,0,0,0,31,34,1
23,0,35633,15,10,4,0,1,4,1,0,0,42,8,1
40,4,38947,9,13,2,10,0,4,1,0,0,46,39,0
38,2,333569,12,14,2,10,5,4,0,0,0,44,24,0
36,1,219269,11,9,0,1,4,4,0,0,0,27,37,1
19,4,144756,15,10,4,1,3,4,1,0,0,21,39,1
31,4,164191,15,10,2,10,0,4,1,0,0,51,39,0
32,4,106737,11,9,2,3,0,4,1,0,0,44,39,1
34,4,150032,8,11,0,8,4,2,0,0,0,40,39,1
46,4,139987,11,9,0,4,4,4,0,0,0,39,39,0
43,4,212789,15,10,2,12,0,4,1,0,0,60,39,0
69,4,195738,0,6,6,3,4,4,1,0,0,45,39,1
50,4,105179,11,9,2,1,0,4,1,0,0,40,39,1
50,4,189672,12,14,2,12,0,4,1,0,0,40,39,0
46,6,200433,8,11,2,3,0,4,1,0,0,61,39,1
53,5,155875,12,14,2,10,0,4,1,7477,0,45,39,0
33,4,165272,15,10,0,1,4,3,0,0,0,29,39,1
28,4,249316,11,9,2,12,0,4,1,0,0,59,39,1
30,4,264341,2,8,5,1,3,4,1,0,0,39,28,1
22,4,143062,11,9,4,12,3,4,1,0,0,40,39,1
35,4,283237,11,9,4,7,3,4,1,0,0,40,39,1
26,4,220654,11,9,4,1,3,2,1,0,0,40,39,1
46,4,185041,15,10,2,4,0,4,1,0,2000,51,39,0
43,4,127587,9,13,2,13,0,4,1,0,0,37,39,1
32,2,110759,7,12,5,1,4,4,0,0,0,40,39,1
33,6,97922,11,9,5,8,2,4,0,0,0,27,39,1
31,2,199349,11,9,2,1,0,4,1,0,0,38,39,1
41,7,88030,9,13,2,10,0,2,1,0,0,29,39,1
33,4,172667,15,10,2,4,0,4,1,0,0,69,39,0
43,2,321808,7,12,0,1,1,4,0,0,0,24,39,1
57,6,253476,15,10,6,14,1,4,1,0,0,40,39,1
30,4,55690,11,9,4,3,1,4,1,0,0,40,39,1
26,4,171609,15,10,4,1,3,4,0,0,0,40,39,1
31,4,255456,15,10,4,4,1,4,0,3420,0,40,39,1
36,4,202028,8,11,2,10,0,4,1,0,0,40,1,1
41,4,216868,6,5,4,6,3,4,1,0,0,40,21,1
32,4,31360,15,10,2,3,0,4,1,0,0,40,39,1
47,5,238967,15,10,0,4,1,4,1,0,0,42,39,1
33,6,107515,15,10,2,12,0,4,1,0,0,47,39,1
40,4,237110,11,9,2,9,2,4,0,0,0,21,9,1
34,4,144068,11,9,2,4,0,4,1,0,0,59,39,1
26,4,186386,11,9,2,6,0,4,1,0,0,41,38,1
44,6,111598,11,9,2,3,0,4,1,0,0,55,39,1
39,4,197148,11,9,0,3,4,4,1,0,0,50,9,1
44,6,355963,15,10,2,12,0,4,1,0,0,55,39,0
33,4,348606,9,13,2,14,0,4,1,0,0,45,39,1
20,4,97213,15,10,2,12,5,4,0,0,0,28,39,1
33,4,300320,1,7,2,4,0,4,1,0,0,42,12,1
44,6,134683,11,9,3,3,1,4,1,0,0,40,39,1
48,2,70681,11,9,0,5,1,4,1,0,0,55,39,1
32,4,123379,11,9,6,1,4,4,0,0,0,26,39,1
22,4,378205,15,10,2,4,0,4,1,0,2000,42,39,1
53,4,201316,9,13,0,4,1,4,1,0,0,36,7,1
29,2,332253,11,9,5,14,3,4,1,0,0,45,39,1
46,4,185041,11,9,2,7,0,4,1,0,0,55,39,1
34,7,203844,5,4,2,6,0,4,1,0,0,29,39,1
64,4,199786,15,10,0,12,1,4,0,0,0,45,39,0
40,2,201424,11,9,2,14,0,2,1,0,0,40,39,1
57,6,144356,11,9,2,14,0,4,1,0,0,81,39,1
38,7,203608,9,13,2,10,0,4,1,0,0,44,39,0
44,4,84558,11,9,4,6,3,4,1,0,0,40,39,1
38,2,195540,11,9,0,4,1,4,1,0,0,40,39,1
31,0,192291,15,10,2,0,0,4,1,0,0,17,39,1
30,4,161700,8,11,2,5,0,4,1,0,0,43,39,1
48,4,106256,15,10,2,3,0,4,1,0,0,40,39,1
29,4,215000,11,9,2,3,0,4,1,0,0,43,39,1
51,4,438658,4,3,2,7,0,2,1,0,0,40,39,1
43,4,169984,1,7,2,8,0,2,1,0,0,58,39,1
39,4,303522,11,9,2,4,0,4,1,0,0,40,39,1
50,1,114684,15,10,2,4,0,4,1,0,0,40,38,0
37,4,165508,11,9,2,3,0,4,1,0,0,31,39,1
27,4,222242,11,9,4,3,1,4,1,0,0,66,39,1
30,2,90964,11,9,2,11,0,4,1,0,0,40,39,1
42,7,208164,8,11,5,11,4,4,1,0,0,43,39,1
23,4,205934,11,9,4,6,1,2,1,0,0,28,39,1
25,4,252099,15,10,4,8,1,4,0,0,0,35,33,1
23,4,300323,11,9,4,6,1,4,1,0,0,40,39,1
35,4,53330,11,9,4,12,3,4,1,0,0,40,39,1
60,4,114448,15,10,5,7,2,2,0,0,0,37,39,1
56,6,266806,3,2,2,14,0,4,1,0,2000,21,37,1
22,4,306779,15,10,4,6,3,4,1,0,0,47,39,1
39,4,218534,8,11,2,12,0,4,1,0,0,55,39,1
42,4,101688,11,9,2,3,0,4,1,0,0,40,39,1
41,2,117329,9,13,2,10,5,4,0,0,0,25,39,0
36,4,171196,15,10,4,7,1,4,0,0,0,45,39,1
17,4,169657,0,6,4,8,3,4,0,0,0,19,39,1
39,4,247733,11,9,0,9,4,2,0,0,0,16,39,1
40,6,226602,6,5,2,3,0,4,1,0,0,47,39,1
27,4,325582,9,13,4,1,3,4,1,0,0,41,29,1
60,4,97845,8,11,2,3,0,4,1,0,0,39,39,1
29,4,70240,11,9,3,8,1,1,0,0,0,40,30,1
46,4,170195,15,10,2,4,0,4,1,0,0,48,39,0
47,4,323048,15,10,2,4,0,4,1,15024,0,57,39,0
44,4,154427,11,9,2,7,0,4,1,0,0,41,39,0
47,4,139261,15,10,4,3,3,4,1,0,0,41,39,1
47,5,135341,15,10,2,4,0,4,1,0,0,46,22,0
42,4,134109,9,13,2,12,0,4,1,0,0,50,39,0
49,5,318280,9,13,2,12,0,4,1,0,0,54,39,0
38,6,194374,8,11,2,12,0,4,1,0,0,62,39,0
38,4,365739,15,10,0,3,1,4,1,0,0,40,39,1
55,4,227832,9,13,2,12,0,4,1,0,0,35,39,0
49,4,240624,11,9,2,3,0,4,1,0,0,40,24,0
28,4,372035,11,9,0,1,1,4,0,0,0,40,39,1
24,4,41843,15,10,2,3,0,4,1,2402,0,40,39,1
30,0,303488,15,10,4,0,3,4,1,0,2000,15,39,1
32,4,258688,11,9,4,14,3,4,1,0,0,40,35,1
26,4,440135,11,9,4,9,1,4,0,0,0,43,19,1
17,0,235630,0,6,4,0,3,4,0,0,0,31,39,1
26,4,101150,11,9,0,4,1,4,0,0,0,41,39,1
19,6,217377,0,6,4,7,3,4,1,0,0,25,39,1
44,4,248193,11,9,2,14,0,4,1,0,2000,43,39,1
22,4,175433,11,9,2,8,0,4,1,0,0,20,39,1
47,4,174224,11,9,0,4,1,4,1,0,0,44,39,1
24,4,90922,9,13,4,12,3,1,1,0,0,53,39,1
30,4,198212,9,13,4,12,1,4,0,0,0,46,39,1
27,4,239659,15,10,4,6,3,4,1,0,0,45,39,1
30,4,219887,11,9,5,14,4,2,0,0,0,32,39,1
39,4,109010,15,10,4,12,3,4,0,0,0,29,39,1
37,4,131821,11,9,4,3,4,4,1,0,0,40,39,1
50,2,226496,15,10,2,11,0,4,1,0,0,52,39,0
18,4,116285,2,8,4,3,3,4,1,0,0,20,9,1
24,4,279833,15,10,4,1,3,4,0,0,0,40,39,1
53,4,91487,9,13,2,1,0,4,1,0,0,40,39,1
37,4,73471,15,10,2,12,0,4,1,0,0,45,39,1
33,4,208856,14,15,2,10,0,4,1,0,0,60,39,0
30,4,152949,11,9,2,6,0,4,1,0,0,40,39,1
28,4,203776,0,6,2,3,0,4,1,0,0,49,37,1
23,4,102648,11,9,4,12,1,4,0,0,0,36,39,1
77,4,172227,5,4,6,9,1,4,0,3008,0,31,39,1
36,4,216473,15,10,2,1,0,4,1,0,0,45,39,0
33,4,96245,11,9,0,5,1,4,1,0,0,40,39,1
36,4,133974,8,11,0,12,4,4,0,0,0,40,39,1
30,4,298849,11,9,0,1,3,4,0,0,0,32,39,1
21,4,214548,15,10,4,6,3,4,1,0,0,22,39,1
38,6,245090,6,5,2,3,0,4,1,0,0,44,32,1
40,4,207571,11,9,2,6,0,4,1,0,0,46,39,0
29,7,95421,12,14,2,1,0,4,1,0,0,36,39,1
24,4,194842,15,10,4,3,3,4,1,0,0,40,39,1
38,2,247113,9,13,2,10,0,4,1,3103,0,45,39,0
27,4,440895,15,10,4,12,4,4,1,0,0,39,37,1
24,7,181095,9,13,4,10,3,2,1,0,0,25,39,1
37,4,230344,9,13,4,1,1,4,0,0,0,40,39,1
20,4,166295,11,9,4,12,3,4,0,0,0,20,39,1
20,4,187143,11,9,4,3,3,2,0,0,0,40,39,1
56,5,220904,11,9,2,4,0,4,1,0,0,40,39,0
23,0,31104,15,10,4,0,3,1,0,0,0,5,35,1
42,4,56343,8,11,2,8,0,4,1,0,0,43,25,1
46,5,147866,11,9,2,12,0,4,1,0,0,47,39,1
25,4,199042,2,8,4,12,3,4,1,316,0,26,39,1
34,4,280072,11,9,0,4,1,4,1,0,0,59,39,1
45,4,196188,12,14,3,10,2,4,1,0,0,54,12,1
33,4,137925,11,9,2,7,5,4,0,0,0,40,39,1
27,2,566066,9,13,4,11,4,2,0,0,0,42,39,1
46,0,149759,9,13,2,0,0,4,1,0,0,45,39,0
56,4,231232,9,13,2,1,0,4,1,0,0,33,12,1
28,4,355856,9,13,4,12,3,1,1,0,0,26,39,1
37,4,377511,11,9,4,3,1,4,1,0,0,36,39,1
30,4,250091,8,11,4,8,1,4,0,0,0,46,39,1
26,4,308976,15,10,4,1,3,2,0,0,0,36,27,1
54,4,141348,11,9,2,3,0,4,1,0,0,45,39,0
55,4,109002,15,10,0,1,4,4,0,0,0,39,39,1
42,4,53287,12,14,2,4,0,4,1,0,0,56,39,0
39,2,86643,15,10,2,11,0,4,1,0,0,49,39,1
44,4,180381,15,10,2,6,0,4,1,0,0,60,39,1
28,2,190330,15,10,4,8,3,4,0,0,0,19,39,1
24,4,181624,7,12,2,1,3,4,0,0,0,40,14,1
17,4,198819,1,7,4,1,2,4,0,0,0,13,36,1
26,4,35522,15,10,4,1,3,4,0,0,0,13,39,1
51,7,313946,11,9,2,8,0,4,1,0,0,40,23,1
41,6,129860,11,9,2,8,0,4,1,0,0,59,39,1
23,4,82500,15,10,4,12,3,4,0,0,0,29,39,1
29,4,190432,9,13,2,8,5,4,0,0,0,43,39,0
22,4,176178,15,10,4,8,3,4,0,0,0,22,39,1
33,6,168172,15,10,0,12,4,4,0,0,0,43,39,1
19,4,175822,1,7,4,6,3,4,1,0,0,27,38,1
34,4,144064,9,13,4,13,1,4,1,0,0,36,33,1
50,4,186500,15,10,2,3,0,4,1,0,0,50,39,0
58,4,236869,13,1,6,9,2,4,0,0,0,39,16,1
29,4,92969,11,9,4,1,4,3,0,0,0,40,39,1
41,4,134207,11,9,2,1,5,4,0,0,0,37,39,0
68,4,173072,3,2,6,7,1,4,0,2127,0,37,16,1
48,4,127757,11,9,2,1,0,4,1,0,0,40,39,0
43,4,144017,11,9,2,4,0,4,1,0,0,48,39,0
42,4,177932,9,13,4,10,1,4,1,0,0,40,0,0
55,6,37262,12,14,2,10,0,4,1,8599,0,34,39,0
49,4,124603,11,9,0,1,1,4,1,0,0,32,39,1
21,7,215443,15,10,4,3,3,4,1,0,0,53,39,1
42,4,188629,7,12,2,3,0,4,1,0,0,46,34,0
31,4,110998,11,9,4,8,2,0,0,0,0,35,39,1
27,4,124111,11,9,4,8,1,4,0,0,0,37,39,1
34,4,206471,15,10,0,10,1,4,1,0,0,40,39,1
28,4,207876,5,4,2,6,0,4,1,0,0,41,27,1
43,1,214542,15,10,2,4,0,4,1,0,0,42,39,0
27,4,173944,11,9,2,3,0,4,1,0,0,40,39,0
45,0,133919,11,9,0,0,1,4,0,0,0,34,39,1
45,4,157263,1,7,0,8,1,2,1,0,0,49,39,1
23,4,216180,1,7,4,3,3,4,1,0,0,43,39,1
39,4,158305,15,10,2,7,0,4,1,0,0,40,25,1
21,4,220108,11,9,4,7,1,4,1,0,0,40,39,1
24,4,410347,11,9,4,1,3,4,1,0,0,32,39,1
45,5,271837,11,9,2,12,0,4,1,0,0,36,39,0
44,4,170913,11,9,2,3,0,4,1,7298,0,60,39,0
41,4,266944,11,9,2,12,0,4,1,0,0,42,39,0
42,4,157982,11,9,0,1,4,4,0,0,0,34,39,1
29,4,120209,9,13,4,4,1,4,1,0,0,40,39,1
46,7,198660,15,10,2,10,0,4,1,0,0,40,39,0
50,4,334274,11,9,2,3,0,4,1,0,0,40,39,1
29,6,114225,15,10,4,4,1,4,1,0,0,57,39,0
19,4,215209,2,8,4,12,3,4,0,0,0,15,39,1
32,4,394436,12,14,2,10,0,4,1,0,0,34,39,0
40,4,43593,8,11,0,13,1,4,0,0,0,35,39,1
33,4,352499,15,10,2,4,0,4,1,11533,0,48,39,0
30,4,201621,9,13,4,10,1,2,1,0,0,43,2,1
27,4,604092,9,13,4,12,1,4,1,0,0,40,38,1
44,4,221096,9,13,2,3,0,4,1,0,0,45,16,1
24,6,166381,11,9,4,3,2,4,1,0,0,43,39,1
52,4,201546,7,12,0,1,1,4,1,0,2000,40,39,1
42,4,159555,15,10,2,12,0,4,1,0,0,49,39,0
37,4,166694,11,9,2,7,0,4,1,0,0,40,39,1
49,4,226085,11,9,6,9,2,4,0,0,0,40,39,1
29,4,69734,0,6,4,7,3,4,1,0,0,40,33,1
30,4,48899,11,9,4,3,1,4,1,0,0,48,39,1
52,4,102478,9,13,0,4,1,4,0,0,0,43,39,1
24,4,324983,7,12,4,1,1,4,1,0,0,32,39,1
32,4,250753,11,9,2,7,0,4,1,0,0,46,39,1
29,4,296163,11,9,5,6,1,4,1,0,0,41,39,1
44,6,32879,15,10,2,5,0,4,1,0,0,50,39,1
46,6,128086,11,9,2,5,0,4,1,0,0,42,39,1
30,0,283527,11,9,0,0,4,2,0,0,0,22,39,1
48,4,29544,15,10,0,10,1,4,0,0,0,40,39,1
39,2,107232,11,9,4,1,4,0,1,0,0,55,39,1
46,4,187991,9,13,2,10,5,4,0,0,0,44,39,1
24,4,166520,11,9,2,1,0,4,1,0,0,40,39,1
52,4,270917,11,9,6,3,1,4,1,0,0,57,39,1
39,4,332391,14,15,2,10,0,4,1,54020,0,54,39,0
22,0,201861,2,8,4,0,3,4,1,0,0,19,34,1
52,7,186056,15,10,4,13,1,4,0,3247,0,40,39,1
36,4,202309,5,4,2,10,0,4,1,0,0,48,39,1
48,4,205509,11,9,0,7,1,4,1,0,0,20,39,1
27,4,126060,11,9,4,4,1,4,0,0,0,40,39,1
46,4,94817,15,10,0,9,4,4,0,0,0,31,39,1
32,4,209104,9,13,2,4,0,4,1,3160,0,49,39,0
24,4,48343,1,7,4,8,1,2,0,0,0,40,39,1
32,4,196125,11,9,2,7,0,4,1,0,0,40,39,0
84,4,188328,11,9,6,10,1,4,0,0,0,14,39,1
25,4,38441,11,9,4,6,2,4,1,2708,0,39,39,1
42,4,199709,6,5,2,3,0,4,1,0,0,35,39,1
35,7,25806,10,16,2,10,0,1,1,0,0,30,1,1
31,4,1202889,0,6,2,1,5,4,0,0,0,39,39,1
